time (seconds), x, y, target, angle
23.49496, 0, 0, False, 67.48347
23.51108, 0, 0, False, 67.48347
23.52765, 0, 0, False, 67.48347
23.54421, 0, 0, False, 67.48347
23.56079, 0, 0, False, 67.48347
23.57736, 0, 0, False, 67.48347
23.59391, 0, 0, False, 67.48347
23.61058, 0, 0, False, 67.48347
23.62716, 0, 0, False, 67.48347
23.64424, 0, 0, False, 67.48347
23.6602, 0, 0, False, 67.48347
23.67693, 0, 0, False, 67.48347
23.69358, 0, 0, False, 67.48347
23.70988, 0, 0, False, 67.48347
23.72644, 0, 0, False, 67.48347
23.74301, 0, 0, False, 67.48347
23.75973, 0, 0, False, 67.48347
23.77614, 0, 0, False, 67.48347
23.79271, 0, 0, False, 67.48347
23.80928, 0, 0, False, 67.48347
23.82592, 0, 0, False, 67.48347
23.84241, 0, 0, False, 67.48347
23.85899, 0, 0, False, 67.48347
23.87554, 0, 0, False, 67.48347
23.89296, 0, 0, False, 67.48347
23.90868, 0, 0, False, 67.48347
23.9261, 0, 0, False, 67.48347
23.94181, 0, 0, False, 67.48347
23.95873, 0, 0, False, 67.48347
23.97494, 0, 0, False, 67.48347
23.99188, 0, 0, False, 67.48347
24.00807, 0.007266855, 0.003012486, False, 67.48347
24.02466, 0.02233396, 0.009258575, False, 67.48347
24.0416, 0.04567638, 0.01893521, False, 67.48347
24.05778, 0.07521283, 0.03117959, False, 67.48347
24.07434, 0.1130712, 0.04687384, False, 67.48347
24.09091, 0.1585354, 0.06572109, False, 67.48347
24.10785, 0.2129876, 0.08829435, False, 67.48347
24.12404, 0.2722886, 0.1128776, False, 67.48347
24.1407, 0.3409861, 0.1413563, False, 67.48347
24.15734, 0.4173038, 0.1729939, False, 67.48347
24.17386, 0.5006014, 0.2075251, False, 67.48347
24.19031, 0.5910543, 0.2450224, False, 67.48347
24.20746, 0.6934766, 0.2874817, False, 67.48347
24.22344, 0.7960771, 0.330015, False, 67.48347
24.29293, 0.7960771, 0.330015, False, 66.03513
24.31431, 0.7960771, 0.330015, False, 65.45216
24.33289, 0.7960771, 0.330015, False, 64.84207
24.3508, 0.7960771, 0.330015, False, 64.15807
24.36887, 0.7960771, 0.330015, False, 63.36959
24.38754, 0.7960771, 0.330015, False, 62.65968
24.40614, 0.7960771, 0.330015, False, 62.05603
24.424, 0.7960771, 0.330015, False, 61.57218
24.44173, 0.7960771, 0.330015, False, 61.1863
24.45971, 0.7960771, 0.330015, False, 60.89188
24.4768, 0.7960771, 0.330015, False, 60.69968
24.4943, 0.7960771, 0.330015, False, 60.59474
24.51153, 0.7960771, 0.330015, False, 60.58048
24.52811, 0.9404348, 0.4114211, False, 60.58048
24.54467, 1.084707, 0.4927789, False, 60.58048
24.56167, 1.232804, 0.5762941, False, 60.58048
24.57858, 1.380127, 0.6593723, False, 60.58048
24.59516, 1.524492, 0.7407826, False, 60.58048
24.61172, 1.668715, 0.8221131, False, 60.58048
24.62828, 1.813032, 0.9034961, False, 60.58048
24.64533, 1.961495, 0.9872172, False, 60.58048
24.66142, 2.101647, 1.066252, False, 60.58048
24.67805, 2.246526, 1.147952, False, 60.58048
24.69455, 2.390261, 1.229007, False, 60.58048
24.71113, 2.534671, 1.310443, False, 60.58048
24.72769, 2.678857, 1.391752, False, 60.58048
24.74425, 2.823155, 1.473125, False, 60.58048
24.76089, 2.968097, 1.554861, False, 60.58048
24.77739, 3.111792, 1.635893, False, 60.58048
24.79395, 3.256071, 1.717255, False, 60.58048
24.81065, 3.256071, 1.717255, False, 60.49685
24.83066, 3.256071, 1.717255, False, 60.27647
24.84916, 3.256071, 1.717255, False, 59.97019
24.8669, 3.256071, 1.717255, False, 59.58199
24.88475, 3.256071, 1.717255, False, 59.09566
24.9017, 3.256071, 1.717255, False, 58.54788
24.91826, 3.256071, 1.717255, False, 57.93005
24.93499, 3.256071, 1.717255, False, 57.2223
24.95252, 3.256071, 1.717255, False, 56.57296
24.97146, 3.256071, 1.717255, False, 55.97873
24.98868, 3.256071, 1.717255, False, 55.52752
25.00524, 3.256071, 1.717255, False, 55.1757
25.02188, 3.256071, 1.717255, False, 54.90545
25.03912, 3.256071, 1.717255, False, 54.71453
25.05649, 3.256071, 1.717255, False, 54.61271
25.07472, 3.256071, 1.717255, False, 54.40617
25.0925, 3.256071, 1.717255, False, 54.10977
25.10907, 3.256071, 1.717255, False, 53.75133
25.12582, 3.256071, 1.717255, False, 53.30463
25.14239, 3.256071, 1.717255, False, 52.7806
25.15896, 3.256071, 1.717255, False, 52.17421
25.17553, 3.256071, 1.717255, False, 51.48542
25.19209, 3.256071, 1.717255, False, 50.87909
25.21013, 3.256071, 1.717255, False, 50.31649
25.22715, 3.256071, 1.717255, False, 49.87252
25.24397, 3.256071, 1.717255, False, 49.51853
25.31072, 3.256071, 1.717255, False, 49.45087
25.32873, 3.256071, 1.717255, False, 49.45087
25.34568, 3.256071, 1.717255, False, 49.45087
25.36186, 3.256071, 1.717255, False, 49.45087
25.37843, 3.256071, 1.717255, False, 49.45087
25.39499, 3.256071, 1.717255, False, 49.45087
25.41156, 3.256071, 1.717255, False, 49.45087
25.42813, 3.256071, 1.717255, False, 49.45087
25.4447, 3.262326, 1.722606, False, 49.45087
25.46176, 3.275405, 1.733796, False, 49.45087
25.47783, 3.293613, 1.749374, False, 49.45087
25.49493, 3.319659, 1.771659, False, 49.45087
25.51097, 3.349939, 1.797564, False, 49.45087
25.52753, 3.38746, 1.829666, False, 49.45087
25.54412, 3.431333, 1.867202, False, 49.45087
25.56066, 3.481304, 1.909956, False, 49.45087
25.57723, 3.537608, 1.958128, False, 49.45087
25.59406, 3.60129, 2.012612, False, 49.45087
25.61036, 3.668994, 2.070537, False, 49.45087
25.62693, 3.744069, 2.134768, False, 49.45087
25.6435, 3.825417, 2.204367, False, 49.45087
25.66006, 3.912986, 2.279287, False, 49.45087
25.67663, 4.006841, 2.359587, False, 49.45087
25.6932, 4.10693, 2.44522, False, 49.45087
25.70976, 4.213291, 2.536218, False, 49.45087
25.72688, 4.32989, 2.635976, False, 49.45087
25.74301, 4.32989, 2.635976, False, 49.37291
25.76095, 4.32989, 2.635976, False, 49.18953
25.77968, 4.32989, 2.635976, False, 48.89278
25.79755, 4.32989, 2.635976, False, 48.51411
25.81411, 4.32989, 2.635976, False, 48.08059
25.83068, 4.32989, 2.635976, False, 47.72939
25.84889, 4.32989, 2.635976, False, 47.44286
25.86555, 4.32989, 2.635976, False, 47.26399
25.88316, 4.32989, 2.635976, False, 47.16791
25.89998, 4.32989, 2.635976, False, 47.16105
25.91691, 4.370378, 2.67352, False, 47.16105
25.93312, 4.403367, 2.704109, False, 47.16105
25.94969, 4.431046, 2.729775, False, 47.16105
25.96626, 4.452691, 2.749846, False, 47.16105
25.98282, 4.452691, 2.749846, False, 47.07875
26.00064, 4.452691, 2.749846, False, 46.89495
26.01928, 4.452691, 2.749846, False, 46.59848
26.03589, 4.452691, 2.749846, False, 46.25146
26.05271, 4.452691, 2.749846, False, 45.81502
26.06975, 4.452691, 2.749846, False, 45.46016
26.08804, 4.452691, 2.749846, False, 45.17959
26.10522, 4.452691, 2.749846, False, 45.00463
26.12188, 4.452691, 2.749846, False, 44.91821
26.1392, 4.452691, 2.749846, False, 44.91821
26.15577, 4.452691, 2.749846, False, 44.91821
26.17233, 4.452691, 2.749846, False, 44.91821
26.1889, 4.452691, 2.749846, False, 44.91821
26.20547, 4.452691, 2.749846, False, 44.91821
26.22204, 4.452691, 2.749846, False, 44.91821
26.2386, 4.452691, 2.749846, False, 44.83589
26.25736, 4.452691, 2.749846, False, 44.63712
26.32008, 4.452691, 2.749846, False, 42.79218
26.33757, 4.452691, 2.749846, False, 42.3695
26.35528, 4.452691, 2.749846, False, 42.03564
26.37216, 4.452691, 2.749846, False, 41.80286
26.38975, 4.452691, 2.749846, False, 41.65311
26.40664, 4.452691, 2.749846, False, 41.59488
26.4264, 4.460464, 2.758602, False, 41.59488
26.44297, 4.47245, 2.772105, False, 41.59488
26.45954, 4.489902, 2.791766, False, 41.59488
26.4761, 4.512818, 2.817581, False, 41.59488
26.49275, 4.541356, 2.84973, False, 41.59488
26.50924, 4.575051, 2.887688, False, 41.59488
26.52595, 4.614748, 2.932408, False, 41.59488
26.54241, 4.659257, 2.982549, False, 41.59488
26.55949, 4.711254, 3.041125, False, 41.59488
26.58108, 4.786236, 3.125594, False, 41.59488
26.59812, 4.851227, 3.198809, False, 41.59488
26.61443, 4.918693, 3.274811, False, 41.59488
26.63078, 4.991696, 3.357051, False, 41.59488
26.64735, 5.07111, 3.446513, False, 41.59488
26.66402, 5.156543, 3.542756, False, 41.59488
26.68052, 5.246555, 3.644158, False, 41.59488
26.69705, 5.34215, 3.751848, False, 41.59488
26.71362, 5.443493, 3.866014, False, 41.59488
26.73018, 5.550194, 3.986215, False, 41.59488
26.74675, 5.660152, 4.110086, False, 41.59488
26.74675, 5.660152, 4.110086, True, 41.59488
26.76332, 5.660152, 4.110086, False, 41.59488
26.77991, 5.660152, 4.110086, False, 41.59488
26.79645, 5.660152, 4.110086, False, 41.59488
26.81303, 5.660152, 4.110086, False, 41.59488
26.82959, 5.660152, 4.110086, False, 41.59488
26.8462, 5.660152, 4.110086, False, 41.59488
26.86325, 5.660152, 4.110086, False, 41.59488
26.87943, 5.660152, 4.110086, False, 41.59488
26.89585, 5.660152, 4.110086, False, 41.59488
26.91242, 5.660152, 4.110086, False, 41.59488
26.92898, 5.660152, 4.110086, False, 41.59488
26.94577, 5.660152, 4.110086, False, 41.59488
26.96212, 5.660152, 4.110086, False, 41.59488
26.97909, 5.660152, 4.110086, False, 41.59488
26.99525, 5.660152, 4.110086, False, 41.59488
27.01223, 5.660152, 4.110086, False, 41.59488
27.02839, 5.660152, 4.110086, False, 41.59488
27.04504, 5.660152, 4.110086, False, 41.59488
27.06152, 5.660152, 4.110086, False, 41.59488
27.07809, 5.660152, 4.110086, False, 41.59488
27.09507, 5.660152, 4.110086, False, 41.59488
27.11123, 5.660152, 4.110086, False, 41.59488
27.12803, 5.660152, 4.110086, False, 41.59488
27.14443, 5.660152, 4.110086, False, 41.59488
27.16092, 5.660152, 4.110086, False, 41.59488
27.17756, 5.660152, 4.110086, False, 41.59488
27.19405, 5.660152, 4.110086, False, 41.59488
27.21062, 5.660152, 4.110086, False, 41.59488
27.22719, 5.660152, 4.110086, False, 41.59488
27.24375, 5.660152, 4.110086, False, 41.59488
27.26032, 5.660152, 4.110086, False, 41.59488
27.313, 5.660152, 4.110086, False, 41.59488
27.33027, 5.660152, 4.110086, False, 41.59488
27.34632, 5.660152, 4.110086, False, 41.59488
27.36271, 5.660152, 4.110086, False, 41.59488
27.37927, 5.660152, 4.110086, False, 41.59488
27.39584, 5.660152, 4.110086, False, 41.59488
27.4124, 5.660152, 4.110086, False, 41.59488
27.42897, 5.660152, 4.110086, False, 41.59488
27.44565, 5.660152, 4.110086, False, 41.59488
27.4621, 5.660152, 4.110086, False, 41.59488
27.47867, 5.660152, 4.110086, False, 41.59488
27.49536, 5.660152, 4.110086, False, 41.59488
27.5118, 5.660152, 4.110086, False, 41.59488
27.52855, 5.660152, 4.110086, False, 41.59488
27.54528, 5.660152, 4.110086, False, 41.59488
27.5615, 5.660152, 4.110086, False, 41.59488
27.57807, 5.660152, 4.110086, False, 41.59488
27.59487, 5.660152, 4.110086, False, 41.59488
27.6112, 5.660152, 4.110086, False, 41.59488
27.62777, 5.660152, 4.110086, False, 41.59488
27.64433, 5.660152, 4.110086, False, 41.59488
27.66101, 5.660152, 4.110086, False, 41.59488
27.67747, 5.660152, 4.110086, False, 41.59488
27.69404, 5.660152, 4.110086, False, 41.59488
27.71087, 5.660152, 4.110086, False, 41.59488
27.72741, 5.660152, 4.110086, False, 41.59488
27.74374, 5.660152, 4.110086, False, 41.59488
27.76031, 5.660152, 4.110086, False, 41.59488
27.77687, 5.660152, 4.110086, False, 41.59488
27.79344, 5.660152, 4.110086, False, 41.59488
27.81, 5.660152, 4.110086, False, 41.59488
27.82689, 5.660152, 4.110086, False, 41.59488
27.84356, 5.660152, 4.110086, False, 41.59488
27.8597, 5.660152, 4.110086, False, 41.59488
27.87627, 5.660152, 4.110086, False, 41.59488
27.89284, 5.660152, 4.110086, False, 41.59488
27.9094, 5.660152, 4.110086, False, 41.59488
27.92597, 5.660152, 4.110086, False, 41.59488
27.94263, 5.660152, 4.110086, False, 41.59488
27.95912, 5.660152, 4.110086, False, 41.59488
27.9763, 5.660152, 4.110086, False, 41.59488
27.99224, 5.660152, 4.110086, False, 41.59488
28.00899, 5.660152, 4.110086, False, 41.59488
28.02537, 5.660152, 4.110086, False, 41.59488
28.04193, 5.660152, 4.110086, False, 41.59488
28.0585, 5.660152, 4.110086, False, 41.59488
28.07508, 5.660152, 4.110086, False, 41.59488
28.09163, 5.660152, 4.110086, False, 41.59488
28.10829, 5.660152, 4.110086, False, 41.59488
28.12477, 5.660152, 4.110086, False, 41.59488
28.14133, 5.660152, 4.110086, False, 41.59488
28.1579, 5.660152, 4.110086, False, 41.59488
28.17447, 5.660152, 4.110086, False, 41.59488
28.19156, 5.660152, 4.110086, False, 41.59488
28.20761, 5.660152, 4.110086, False, 41.59488
28.22417, 5.660152, 4.110086, False, 41.59488
28.24074, 5.660152, 4.110086, False, 41.59488
28.2573, 5.660152, 4.110086, False, 41.59488
28.27387, 5.660152, 4.110086, False, 41.59488
28.29069, 5.660152, 4.110086, False, 41.59488
28.35333, 5.660152, 4.110086, False, 41.59488
28.36991, 5.660152, 4.110086, False, 41.59488
28.38678, 5.660152, 4.110086, False, 41.59488
28.40303, 5.660152, 4.110086, False, 41.59488
28.4196, 5.660152, 4.110086, False, 41.59488
28.43617, 5.660152, 4.110086, False, 41.59488
28.45273, 5.660152, 4.110086, False, 41.59488
28.4693, 5.660152, 4.110086, False, 41.59488
28.48601, 5.660152, 4.110086, False, 41.59488
28.50243, 5.660152, 4.110086, False, 41.59488
28.519, 5.660152, 4.110086, False, 41.59488
28.53557, 5.660152, 4.110086, False, 41.59488
28.55213, 5.660152, 4.110086, False, 41.59488
28.56957, 5.660152, 4.110086, False, 41.59488
28.58536, 5.660152, 4.110086, False, 41.59488
28.60183, 5.660152, 4.110086, False, 41.59488
28.6184, 5.660152, 4.110086, False, 41.59488
28.63503, 5.660152, 4.110086, False, 41.59488
28.65153, 5.660152, 4.110086, False, 41.59488
28.66811, 5.660152, 4.110086, False, 41.59488
28.68468, 5.660152, 4.110086, False, 41.59488
28.70124, 5.660152, 4.110086, False, 41.59488
28.71782, 5.660152, 4.110086, False, 41.59488
28.73438, 5.660152, 4.110086, False, 41.59488
28.75095, 5.660152, 4.110086, False, 41.59488
28.76751, 5.660152, 4.110086, False, 41.59488
28.7844, 5.660152, 4.110086, False, 41.59488
28.80066, 5.660152, 4.110086, False, 41.59488
28.81722, 5.660152, 4.110086, False, 41.59488
28.83378, 5.660152, 4.110086, False, 41.59488
28.85047, 5.660152, 4.110086, False, 41.59488
28.86691, 5.660152, 4.110086, False, 41.59488
28.88346, 5.660152, 4.110086, False, 41.59488
28.90003, 5.660152, 4.110086, False, 41.59488
28.91701, 5.660152, 4.110086, False, 41.59488
28.93317, 5.660152, 4.110086, False, 41.59488
28.94973, 5.660152, 4.110086, False, 41.59488
28.9663, 5.660152, 4.110086, False, 41.59488
28.98286, 5.660152, 4.110086, False, 41.59488
28.99943, 5.660152, 4.110086, False, 41.59488
29.016, 5.660152, 4.110086, False, 41.59488
29.03258, 5.660152, 4.110086, False, 41.59488
29.04965, 5.660152, 4.110086, False, 41.59488
29.0657, 5.660152, 4.110086, False, 41.59488
29.08264, 5.660152, 4.110086, False, 41.59488
29.09953, 5.660152, 4.110086, False, 41.59488
29.1154, 5.660152, 4.110086, False, 41.59488
29.13197, 5.660152, 4.110086, False, 41.59488
29.14853, 5.660152, 4.110086, False, 41.59488
29.1651, 5.660152, 4.110086, False, 41.59488
29.18167, 5.660152, 4.110086, False, 41.59488
29.19844, 5.660152, 4.110086, False, 41.59488
29.2148, 5.660152, 4.110086, False, 41.59488
29.23137, 5.660152, 4.110086, False, 41.59488
29.24794, 5.660152, 4.110086, False, 41.59488
29.2645, 5.660152, 4.110086, False, 41.59488
29.28146, 5.660152, 4.110086, False, 41.59488
29.34983, 5.660152, 4.110086, False, 41.59488
29.36641, 5.660152, 4.110086, False, 41.59488
29.38297, 5.660152, 4.110086, False, 41.59488
29.39953, 5.660152, 4.110086, False, 41.59488
29.4161, 5.660152, 4.110086, False, 41.59488
29.43267, 5.660152, 4.110086, False, 41.59488
29.44924, 5.660152, 4.110086, False, 41.59488
29.46641, 5.660152, 4.110086, False, 41.59488
29.48237, 5.660152, 4.110086, False, 41.59488
29.49895, 5.660152, 4.110086, False, 41.59488
29.51554, 5.660152, 4.110086, False, 41.59488
29.53207, 5.660152, 4.110086, False, 41.59488
29.54863, 5.660152, 4.110086, False, 41.59488
29.5652, 5.660152, 4.110086, False, 41.59488
29.58177, 5.660152, 4.110086, False, 41.59488
29.59834, 5.660152, 4.110086, False, 41.59488
29.6149, 5.660152, 4.110086, False, 41.59488
29.63147, 5.660152, 4.110086, False, 41.59488
29.64804, 5.660152, 4.110086, False, 41.59488
29.66479, 5.660152, 4.110086, False, 41.59488
29.68117, 5.660152, 4.110086, False, 41.59488
29.6979, 5.660152, 4.110086, False, 41.59488
29.71433, 5.660152, 4.110086, False, 41.59488
29.73087, 5.660152, 4.110086, False, 41.59488
29.74743, 5.660152, 4.110086, False, 41.59488
29.764, 0, 0, False, 0
29.80294, 0, 0, False, 0
29.81995, 0, 0, False, 0
29.83607, 0, 0, False, 0
29.85264, 0, 0, False, 0
29.86953, 0, 0, False, 0
29.8858, 0, 0, False, 0
29.90262, 0, 0, False, 0
29.91915, 0, 0, False, 0
29.93548, 0, 0, False, 0
29.95204, 0, 0, False, 0
29.96861, 0, 0, False, 0
29.98519, 0, 0, False, 0
30.00175, 0, 0, False, 0
30.01831, 0, 0, False, 0
30.03528, 0, 0, False, 0
30.05228, 0, 0, False, 0
30.06802, 0, 0, False, 0
30.08458, 0, 0, False, 0
30.10115, 0, 0, False, 0
30.11773, 0, 0, False, 0
30.13433, 0, 0, False, 0
30.15148, 0, 0, False, 0
30.16761, 0, 0, False, 0
30.18415, 0, 0, False, 0
30.20056, 0, 0, False, 0
30.21713, 0, 0, False, 0
30.2337, 0, 0, False, 0
30.25026, 0, 0, False, 0
30.26683, 0, 0, False, 0
30.2834, 0, 0, False, 0
30.30035, 0, 0, False, 0
30.36619, 0, 0, False, 0
30.38289, 0, 0, False, 0
30.39933, 0, 0, False, 0
30.41594, 0, 0, False, 0
30.43246, 0, 0, False, 0
30.44902, 0, 0, False, 0
30.46567, 0, 0, False, 0
30.48216, 0, 0, False, 0
30.5065, 0, 0, False, 0
30.52307, 0, 0, False, 0
30.54017, 0, 0, False, 0
30.5562, 0, 0, False, 0
30.57277, 0, 0, False, 0
30.58933, 0, 0, False, 0
30.60619, 0, 0, False, 0
30.62247, 0, 0, False, 0
30.63904, 0, 0, False, 0
30.65566, 0, 0, False, 0
30.6727, 0, 0, False, 0
30.68874, 0, 0, False, 0
30.70542, 0, 0, False, 0
30.72187, 0, 0, False, 0
30.73844, 0, 0, False, 0
30.75522, 0, 0, False, 0
30.77157, 0, 0, False, 0
30.78814, 0, 0, False, 0
30.8047, 0, 0, False, 0
30.82137, 0, 0, False, 0
30.83784, 0, 0, False, 0
30.8544, 0, 0, False, 0
30.87098, 0, 0, False, 0
30.88771, 0, 0, False, 0.08400059
30.9041, 0, 0, False, 0.246929
30.92115, 0, 0, False, 0.5034859
30.93861, 0, 0, False, 0.8578496
30.95518, 0, 0, False, 1.276334
30.97208, 0, 0, False, 1.789003
30.98983, 0, 0, False, 2.232857
31.00898, 0, 0, False, 2.60177
31.02682, 0, 0, False, 2.849845
31.04421, 0, 0, False, 3.001023
31.06198, 0, 0, False, 3.060767
31.08004, 0, 0, False, 3.060767
31.09668, 0, 0, False, 3.060767
31.11317, 0, 0, False, 3.060767
31.12976, 0, 0, False, 3.060767
31.14643, 0, 0, False, 3.060767
31.16303, 0, 0, False, 3.060767
31.17944, 0, 0, False, 3.060767
31.19601, 0, 0, False, 3.060767
31.21263, 0, 0, False, 3.060767
31.22931, 0, 0, False, 3.060767
31.24573, 0, 0, False, 3.060767
31.26228, 0, 0, False, 3.060767
31.27884, 0, 0, False, 3.060767
31.31536, 0, 0, False, 3.060767
31.38867, 0, 0, False, 3.060767
31.42898, 0, 0, False, 3.060767
31.44576, 0, 0, False, 3.060767
31.46246, 0, 0, False, 3.060767
31.47868, 0, 0, False, 3.060767
31.49535, 0, 0, False, 3.060767
31.51181, 0, 0, False, 3.060767
31.52838, 0, 0, False, 3.060767
31.54495, 0, 0, False, 3.060767
31.56151, 0, 0, False, 3.060767
31.57839, 0, 0, False, 3.060767
31.5952, 0, 0, False, 3.060767
31.61121, 0, 0, False, 3.060767
31.62791, 0, 0, False, 3.060767
31.64435, 0, 0, False, 3.060767
31.66092, 0, 0, False, 3.060767
31.67748, 0, 0, False, 3.060767
31.69405, 0, 0, False, 3.060767
31.71061, 0, 0, False, 3.060767
31.72738, 0, 0, False, 3.060767
31.74407, 0, 0, False, 3.060767
31.76093, 0, 0, False, 3.060767
31.77698, 0, 0, False, 3.060767
31.79354, 0, 0, False, 3.060767
31.81002, 0, 0, False, 3.060767
31.82658, 0, 0, False, 3.060767
31.84327, 0, 0, False, 3.060767
31.88111, 0, 0, False, 3.060767
31.89768, 0, 0, False, 3.060767
31.91431, 0, 0, False, 3.060767
31.93083, 0, 0, False, 3.060767
31.94738, 0, 0, False, 3.060767
31.96395, 0, 0, False, 3.060767
31.98051, 0, 0, False, 3.060767
31.9972, 0, 0, False, 3.060767
32.01383, 0, 0, False, 3.060767
32.03022, 0, 0, False, 3.060767
32.04725, 0, 0, False, 3.060767
32.06335, 0, 0, False, 3.060767
32.08016, 0, 0, False, 3.060767
32.09648, 0, 0, False, 3.060767
32.11305, 0, 0, False, 3.060767
32.13007, 0, 0, False, 3.060767
32.14635, 0, 0, False, 3.060767
32.16275, 0, 0, False, 3.060767
32.1794, 0, 0, False, 3.060767
32.19588, 0, 0, False, 3.060767
32.21245, 0, 0, False, 3.060767
32.22902, 0, 0, False, 3.060767
32.24578, 0, 0, False, 3.060767
32.26299, 0, 0, False, 3.060767
32.27872, 0, 0, False, 3.060767
32.29528, 0, 0, False, 3.060767
32.31247, 0, 0, False, 3.060767
32.32842, 0, 0, False, 3.060767
32.34499, 0, 0, False, 3.060767
32.40695, 0, 0, False, 3.060767
32.44657, 0, 0, False, 3.060767
32.4637, 0, 0, False, 3.060767
32.48029, 0, 0, False, 3.060767
32.49686, 0, 0, False, 3.060767
32.51353, 0, 0, False, 3.060767
32.53, 0, 0, False, 3.060767
32.54657, 0, 0, False, 3.060767
32.56313, 0, 0, False, 3.060767
32.5797, 0, 0, False, 3.060767
32.59626, 0, 0, False, 3.060767
32.61298, 0, 0, False, 3.060767
32.62941, 0, 0, False, 3.060767
32.64599, 0, 0, False, 3.060767
32.66267, 0, 0, False, 3.060767
32.67917, 0, 0, False, 3.060767
32.69567, 0, 0, False, 3.060767
32.71223, 0, 0, False, 3.060767
32.7288, 0, 0, False, 3.060767
32.74537, 0, 0, False, 3.060767
32.76194, 0, 0, False, 3.060767
32.77908, 0, 0, False, 3.060767
32.79507, 0, 0, False, 3.060767
32.81164, 0, 0, False, 3.060767
32.82821, 0, 0, False, 3.060767
32.84477, 0, 0, False, 3.060767
32.86134, 0, 0, False, 3.060767
32.87791, 0, 0, False, 3.060767
32.89471, 0, 0, False, 3.060767
32.91127, 0, 0, False, 3.060767
32.92761, 0, 0, False, 3.060767
32.9446, 0, 0, False, 3.060767
32.96074, 0, 0, False, 3.060767
32.97746, 0, 0, False, 3.060767
32.99387, 0, 0, False, 3.060767
33.01044, 0, 0, False, 2.978428
33.02805, 0, 0, False, 2.797945
33.04495, 0, 0, False, 2.538834
33.06177, 0, 0, False, 2.196227
33.07946, 0, 0, False, 1.742162
33.09689, 0, 0, False, 1.203177
33.11346, 0, 0, False, 0.608559
33.1307, 0, 0, False, 359.9011
33.14727, 0, 0, False, 359.1387
33.16383, 0, 0, False, 358.2939
33.1804, 0, 0, False, 357.3669
33.19752, 0, 0, False, 356.3211
33.21428, 0, 0, False, 355.2126
33.23157, 0, 0, False, 353.9796
33.24865, 0, 0, False, 352.674
33.26537, 0, 0, False, 351.3128
33.28237, 0, 0, False, 349.8411
33.29993, 0, 0, False, 348.2279
33.31651, 0, 0, False, 346.6238
33.33436, 0, 0, False, 344.8383
33.35122, 0, 0, False, 343.1526
33.44423, 0, 0, False, 333.852
33.46125, 0, 0, False, 332.2369
33.47894, 0, 0, False, 330.6517
33.49551, 0, 0, False, 329.2499
33.51208, 0, 0, False, 327.9305
33.52878, 0, 0, False, 326.6837
33.54535, 0, 0, False, 325.5295
33.56198, 0, 0, False, 324.4541
33.5791, 0, 0, False, 323.4348
33.59566, 0, 0, False, 322.5307
33.61223, 0, 0, False, 321.709
33.6288, 0, 0, False, 320.9697
33.64537, 0, 0, False, 320.3127
33.66248, 0, 0, False, 319.7218
33.6794, 0, 0, False, 319.2235
33.69604, 0, 0, False, 318.8165
33.71268, 0, 0, False, 318.4927
33.72932, 0, 0, False, 318.2519
33.74619, 0, 0, False, 318.093
33.765, 0, 0, False, 318.0221
33.78179, -0.01767894, 0.0196497, False, 318.0221
33.79836, -0.04063939, 0.04516967, False, 318.0221
33.81493, -0.06909698, 0.07679955, False, 318.0221
33.8315, -0.1030601, 0.1145488, False, 318.0221
33.84806, -0.1425284, 0.1584168, False, 318.0221
33.86463, -0.1875145, 0.2084177, False, 318.0221
33.88119, -0.2379947, 0.2645252, False, 318.0221
33.89865, -0.2973355, 0.330481, False, 318.0221
33.91517, -0.3589281, 0.3989396, False, 318.0221
33.9309, -0.4225226, 0.4696232, False, 318.0221
33.94746, -0.4950226, 0.5502052, False, 318.0221
33.96427, -0.5742815, 0.6382994, False, 318.0221
33.98059, -0.6565753, 0.729767, False, 318.0221
33.99716, -0.7456045, 0.8287206, False, 318.0221
34.01373, -0.8401477, 0.9338031, False, 318.0221
34.0303, -0.9402009, 1.04501, False, 318.0221
34.04686, -1.045756, 1.162331, False, 318.0221
34.06343, -1.156559, 1.285487, False, 318.0221
34.08027, -1.269154, 1.410633, False, 318.0221
34.09657, -1.37817, 1.531801, False, 318.0221
34.11313, -1.488974, 1.654957, False, 318.0221
34.1297, -1.599803, 1.778141, False, 318.0221
34.14635, -1.711177, 1.90193, False, 318.0221
34.16283, -1.711177, 1.90193, False, 317.9406
34.18097, -1.711177, 1.90193, False, 317.7523
34.19805, -1.711177, 1.90193, False, 317.4873
34.21462, -1.711177, 1.90193, False, 317.148
34.23213, -1.711177, 1.90193, False, 316.8814
34.25127, -1.711177, 1.90193, False, 316.6999
34.26934, -1.711177, 1.90193, False, 316.6264
34.29515, -1.888441, 2.089554, False, 316.6264
34.31212, -2.004966, 2.21289, False, 316.6264
34.32829, -2.004966, 2.21289, False, 316.548
34.3468, -2.004966, 2.21289, False, 316.3554
34.36445, -2.004966, 2.21289, False, 316.0782
34.38181, -2.004966, 2.21289, False, 315.7151
34.45483, -2.321239, 2.537158, False, 315.7151
34.47141, -2.387311, 2.604901, False, 315.7151
34.48816, -2.448165, 2.667293, False, 315.7151
34.50453, -2.502027, 2.722517, False, 315.7151
34.5211, -2.550788, 2.772511, False, 315.7151
34.53767, -2.593802, 2.816612, False, 315.7151
34.55475, -2.632042, 2.855819, False, 315.7151
34.5708, -2.662575, 2.887123, False, 315.7151
34.58736, -2.68834, 2.91354, False, 315.7151
34.60445, -2.68834, 2.91354, False, 315.6275
