time(sec),x,z
296.5072,0,0
296.5378,0,0
296.5668,0,0
296.5981,0,0
296.6261,0,0
296.6553,0,0
296.6847,0,0
296.7141,0,0
296.7419,0,0
296.7707,0,0
296.8009,0,0
296.8287,0,0
296.8549,0,0
296.8869,0,0
296.9168,0,0
296.9462,0,0
296.976,0,0
297.0061,0,0
297.0352,0,0
297.0648,0,0
297.0942,0,0
297.123,0,0
297.1558,0,0
297.1849,0,0
297.2147,0,0
297.2448,0,0
297.274,0,0
297.3058,0,0
297.3359,0,0
297.3672,0,0
297.3986,0,0
297.4306,0,0
297.4603,0,0
297.4902,0,0
297.5201,0,0
297.5508,0,0
297.5796,0,0
297.6079,0,0
297.6394,0,0
297.6671,0,0
297.6964,0,0
297.7253,0,0
297.7549,0,0
297.7848,0,0
297.813,0,0
297.8426,0,0
297.8691,0,0
297.8991,0,0
297.9296,0,0
297.9585,0,0
297.9886,0,0
298.018,0,0
298.0491,0,0
298.0791,0,0
298.1084,0,0
298.1381,0,0
298.1673,0,0
298.1971,0,0
298.2265,0,0
298.2565,0,0
298.2858,0,0
298.3163,0,0
298.3462,0,0
298.3798,0,0
298.409,0,0
298.4403,0,0
298.4676,0,0
298.4972,0,0
298.5261,0,0
298.5555,0,0
298.586,0,0
298.6173,0,0
298.6433,0,0
298.6732,0,0
298.7023,0,0
298.7321,0,0
298.7602,0,0
298.79,0,0
298.8192,0,0
298.8513,0,0
298.8832,0,0
298.914,0,0
298.9432,0,0
298.9738,0,0
299.0012,0,0
299.0296,0,0
299.06,0,0
299.0872,0,0
299.1169,0,0
299.1485,0,0
299.1783,0,0
299.208,0,0
299.2383,0,0
299.2678,0,0
299.2979,0,0
299.3279,0,0
299.3568,0,0
299.3881,0,0
299.4195,0,0
299.4489,0,0
299.4787,0,0
299.5084,0,0
299.5398,0,0
299.5687,0,0
299.5988,0,0
299.6276,0,0
299.6542,0,0
299.6828,0,0
299.7136,0,0
299.7432,0,0
299.7744,0,0
299.802,0,0
299.8327,0,0
299.8605,0,0
299.8906,0,0
299.917,0,0
299.9491,0,0
299.9794,0,0
300.0079,0,0
300.0375,0,0
300.0669,0,0
300.0968,0,0
300.1285,0,0
300.1589,0,0
300.1876,0,0
300.2166,0,0
300.2494,0,0
300.2778,0,0
300.3077,0,0
300.3385,0,0
300.3684,0,0
300.4003,0,0
300.4307,0,0
300.462,0,0
300.4942,0,0
300.5189,0,0
300.5478,0,0
300.5774,0,0
300.6071,0,0
300.6367,0,0
300.6671,0,0
300.6966,0,0
300.7255,0,0
300.7553,0,0
300.783,0,0
300.812,0,0
300.8416,0,0
300.8694,0,0
300.8972,0,0
300.928,0,0
300.9563,0,0
300.9869,0,0
301.0167,0,0
301.0465,0,0
301.0759,0,0
301.1055,0,0
301.135,0,0
301.1644,0,0
301.1971,0,0
301.2266,0,0
301.2564,0,0
301.2865,0,0
301.3165,0,0
301.3473,0,0
301.3786,0,0
301.409,0,0
301.4388,0,0
301.4706,0,0
301.4994,0,0
301.5286,0,0
301.5582,0,0
301.5872,0,0
301.6166,0,0
301.6464,0,0
301.677,0,0
301.7034,0,0
301.7342,0,0
301.7656,0,0
301.794,0,0
301.8217,0,0
301.8548,0,0
301.8826,0,0
301.9147,0,0
301.9446,0,0
301.9741,0,0
302.0033,0,0
302.0312,0,0
302.0605,0,0
302.0907,0,0
302.1204,0,0
302.149,0,0
302.1792,0,0
302.2098,0,0
302.2408,0,0
302.2674,0,0
302.2974,0,0
302.3277,0,0
302.3574,0,0
302.3912,0,0
302.4216,0,0
302.454,0,0
302.4825,0,0
302.5128,0,0
302.5413,0,0
302.5705,0,0
302.6002,0,0
302.6317,0,0
302.661,0,0
302.6909,0,0
302.7197,0,0
302.748,0,0
302.7771,0,0
302.806,0,0
302.8357,0,0
302.8638,0,0
302.8924,0,0
302.9238,0,0
302.954,0,0
302.9832,0,0
303.0128,0,0
303.0417,0,0
303.071,0,0
303.0989,0,0
303.1286,0,0
303.1574,0,0
303.1861,0,0
303.216,0,0
303.2458,0,0
303.2755,0,0
303.3047,0,0
303.3344,0,0
303.3636,0,0
303.3983,0,0
303.4243,0,0
303.4571,0,0
303.4856,0,0
303.5154,0,0
303.549,0,0
303.5777,0,0
303.6081,0,0
303.6371,0,0
303.6654,0,0
303.6953,0,0
303.7239,0,0
303.7547,0,0
303.7858,0,0
303.8148,0,0
303.8407,0,0
303.8709,0,0
303.9065,0,0
303.9385,0,0
303.9648,0,0
303.994,0,0
304.0244,0,0
304.0526,0,0
304.0824,0,0
304.1133,0,0
304.144,0,0
304.1722,0,0
304.201,0,0
304.2282,0,0
304.257,0,0
304.2863,0,0
304.3168,0,0
304.3474,0,0
304.3763,0,0
304.4106,0,0
304.4403,0,0
304.4719,0,0
304.5006,0,0
304.5294,0,0
304.5591,0,0
304.5885,0,0
304.6173,0,0
304.6469,0,0
304.6783,0,0
304.7086,0,0
304.7365,0,0
304.7658,0,0
304.7939,0,0
304.8224,0,0
304.8526,0,0
304.8797,0,0
304.9109,0,0
304.9429,0,0
304.9709,0,0
305.001,0,0
305.0269,0,0
305.0567,0,0
305.0865,0,0
305.1157,0,0
305.1454,0,0
305.1771,0,0
305.2066,0,0
305.2342,0,0
305.2662,0,0
305.2958,0,0
305.3256,0,0
305.3562,0,0
305.3857,0,0
305.4189,0,0
305.4477,0,0
305.4775,0,0
305.5077,0,0
305.5378,0,0
305.5656,0,0
305.5953,0,0
305.6249,0,0
305.6543,0,0
305.6856,0,0
305.7145,0,0
305.7414,0,0
305.7697,0,0
305.7989,0,0
305.8275,0,0
305.8585,0,0
305.8865,0,0
305.9197,0,0
305.9508,0,0
305.982,0,0
306.0108,0,0
306.0393,0,0
306.068,0,0
306.0972,0,0
306.128,0,0
306.1554,0,0
306.1849,0,0
306.217,0,0
306.2465,0,0
306.2768,0,0
306.3084,0,0
306.3384,0,0
306.3693,0,0
306.4006,0,0
306.4296,0,0
306.4624,0,0
306.4905,0,0
306.5197,0,0
306.5498,0,0
306.5789,0,0
306.6072,0,0
306.6374,0,0
306.6666,0,0
306.6952,0,0
306.7233,0,0
306.7524,0,0
306.7831,0,0
306.8121,0,0
306.8407,0,0
306.8713,0,0
306.9047,0,0
306.9334,0,0
306.9624,0,0
306.9918,0,0
307.021,0,0
307.0511,0,0
307.0805,0,0
307.1096,0,0
307.139,0,0
307.1686,0,0
307.1968,0,0
307.2263,0,0
307.2556,0,0
307.2853,0,0
307.3166,0,0
307.345,0,0
307.3752,0,0
307.407,0,0
307.4388,0,0
307.4681,0,0
307.4972,0,0
307.5259,0,0
307.5584,0,0
307.5891,0,0
307.619,0,0
307.6502,0,0
307.6802,0,0
307.7097,0,0
307.7375,0,0
307.7666,0,0
307.7981,0,0
307.8257,0,0
307.8583,0,0
307.8872,0,0
307.9196,0,0
307.9496,0,0
307.9797,0,0
308.0065,0,0
308.0368,0,0
308.066,0,0
308.0956,0,0
308.1274,0,0
308.1548,0,0
308.185,0,0
308.2135,0,0
308.2421,0,0
308.2715,0,0
308.2993,0,0
308.3279,0,0
308.3571,0,0
308.3842,0,0
308.4175,0,0
308.4474,0,0
308.4786,0,0
308.5092,0,0
308.5383,0,0
308.5669,0,0
308.5978,0,0
308.6274,0,0
308.6579,0,0
308.6898,0,0
308.7171,0,0
308.7462,0,0
308.7757,0,0
308.8069,0,0
308.8374,0,0
308.8661,0,0
308.8944,0,0
308.9286,0,0
308.9554,0,0
308.9879,0,0
309.0161,0,0
309.0458,0,0
309.0765,0,0
309.1039,0,0
309.1345,0,0
309.1636,0,0
309.1926,0,0
309.2215,0,0
309.2485,0,0
309.2769,0,0
309.3073,0,0
309.3358,0,0
309.3645,0,0
309.3947,0,0
309.4252,0,0
309.4574,0,0
309.4875,0,0
309.5161,0,0
309.5478,0,0
309.5777,0,0
309.6099,0,0
309.6397,0,0
309.6693,0,0
309.699,0,0
309.7294,0,0
309.7562,0,0
309.7855,0,0
309.8158,0,0
309.8473,0,0
309.8763,0,0
309.9029,0,0
309.9315,0,0
309.963,0,0
309.9937,0,0
310.025,0,0
310.0531,0,0
310.0825,0,0
310.1135,0,0
310.144,0,0
310.1708,0,0
310.2003,0,0
310.2329,0,0
310.2613,0,0
310.2901,0,0
310.3181,0,0
310.3446,0,0
310.3737,0,0
310.4034,0,0
310.4365,0,0
310.4674,0,0
310.4989,0,0
310.5298,0,0
310.56,0,0
310.5907,0,0
310.621,0,0
310.6518,0,0
310.6818,0,0
310.7115,0,0
310.7402,0,0
310.7698,0,0
310.7981,0,0
310.8279,0,0
310.8572,0,0
310.8882,0,0
310.9165,0,0
310.9498,0,0
310.9781,0,0
311.0084,0,0
311.0376,0,0
311.0662,0,0
311.0955,0,0
311.125,0,0
311.1542,0,0
311.1856,0,0
311.2159,0,0
311.2453,0,0
311.2714,0,0
311.3016,0,0
311.3321,0,0
311.3611,0,0
311.3894,0,0
311.4203,0,0
311.4521,0,0
311.4824,0,0
311.512,0,0
311.543,0,0
311.5727,0,0
311.6044,0,0
311.6328,0,0
311.663,0,0
311.6942,0,0
311.7224,0,0
311.7516,0,0
311.7795,0,0
311.8112,0,0
311.845,0,0
311.8669,0,0
311.8967,0,0
311.9269,0,0
311.9608,0,0
311.989,0,0
312.0193,0,0
312.0495,0,0
312.0793,0,0
312.1089,0,0
312.1386,0,0
312.1674,0,0
312.1971,0,0
312.2267,0,0
312.2562,0,0
312.2858,0,0
312.315,0,0
312.3426,0,0
312.371,0,0
312.4016,0,0
312.431,0,0
312.4673,0,0
312.4944,0,0
312.5253,0,0
312.5541,0,0
312.5866,0,0
312.618,0,0
312.6476,0,0
312.6779,0,0
312.7067,0,0
312.7344,0,0
312.7642,0,0
312.7928,0,0
312.8225,0,0
312.8517,0,0
312.882,0,0
312.9138,0,0
312.9427,0,0
312.9754,0,0
313.0046,0,0
313.0345,0,0
313.0626,0,0
313.091,0,0
313.1213,0,0
313.1505,0,0
313.1784,0,0
313.2077,0,0
313.2375,0,0
313.2657,0,0
313.2947,0,0
313.3228,0,0
313.3504,0,0
313.3803,0,0
313.4122,0,0
313.4478,0,0
313.4733,0,0
313.5032,0,0
313.5343,0,0
313.5638,0,0
313.596,0,0
313.6262,0,0
313.6573,0,0
313.6868,0,0
313.7166,0,0
313.7447,0,0
313.7741,0,0
313.8032,0,0
313.8344,0,0
313.8651,0,0
313.8914,0,0
313.9202,0,0
313.9501,0,0
313.981,0,0
314.0135,0,0
314.043,0,0
314.0728,0,0
314.1026,0,0
314.1342,0,0
314.1629,0,0
314.1923,0,0
314.2223,0,0
314.2513,0,0
314.2805,0,0
314.308,0,0
314.3344,0,0
314.363,0,0
314.3941,0,0
314.4243,0,0
314.4599,0,0
314.488,0,0
314.5184,0,0
314.5483,0,0
314.5789,0,0
314.6111,0,0
314.641,0,0
314.6707,0,0
314.7016,0,0
314.7307,0,0
314.7595,0,0
314.7883,0,0
314.8175,0,0
314.848,0,0
314.8797,0,0
314.9091,0,0
314.9365,0,0
314.969,0,0
314.9969,0,0
315.0272,0,0
315.0557,0,0
315.0863,0,0
315.1181,0,0
315.1462,0,0
315.1764,0,0
315.2028,0,0
315.2328,0,0
315.2648,0,0
315.294,0,0
315.3226,0,0
315.3511,0,0
315.3796,0,0
315.4079,0,0
315.4355,0,0
315.4689,0,0
315.4993,0,0
315.5316,0,0
315.561,0,0
315.5909,0,0
315.6211,0,0
315.6518,0,0
315.6818,0,0
315.7127,0,0
315.7407,0,0
315.7701,0,0
315.7991,0,0
315.8304,0,0
315.8589,0,0
315.8907,0,0
315.9199,0,0
315.952,0,0
315.9835,0,0
316.0148,0,0
316.0455,0,0
316.0731,0,0
316.1082,0,0
316.1373,0,0
316.1665,0,0
316.1973,0,0
316.2256,0,0
316.2568,0,0
316.2857,0,0
316.3153,0,0
316.3434,0,0
316.3718,0,0
316.4016,0,0
316.4316,0,0
316.4689,0,0
316.4953,0,0
316.5266,0,0
316.557,0,0
316.5865,0,0
316.6178,0,0
316.6508,0,0
316.6794,0,0
316.7121,0,0
316.7397,0,0
316.769,0,0
316.7977,0,0
316.8275,0,0
316.8613,0,0
316.8904,0,0
316.9223,0,0
316.9564,0,0
316.9864,0,0
317.017,0,0
317.0447,0,0
317.0749,0,0
317.1125,0,0
317.15,0,0
317.201,0,0
317.2444,0,0
317.2798,0,0
317.3108,0,0
317.3527,0,0
317.3693,0,0
317.3973,0,0
317.4269,0,0
317.4623,0,0
317.4929,0,0
317.5215,0,0
317.5523,0,0
317.5807,0,0
317.6115,0,0
317.6408,0,0
317.6711,0,0
317.7011,0,0
317.7323,0,0
317.7596,0,0
317.7883,0,0
317.8174,0,0
317.8465,0,0
317.8762,0,0
317.9064,0,0
317.9342,0,0
317.9672,0,0
317.9979,0,0
318.0299,0,0
318.0594,0,0
318.0866,0,0
318.1173,0,0
318.1481,0,0
318.1782,0,0
318.209,0,0
318.2357,0,0
318.2646,0,0
318.2945,0,0
318.3243,0,0
318.3514,0,0
318.3813,0,0
318.4127,0,0
318.4404,0,0
318.4755,0,0
318.5051,0,0
318.537,0,0
318.5683,0,0
318.5989,0,0
318.6298,0,0
318.6597,0,0
318.6893,0,0
318.7213,0,0
318.751,0,0
318.7821,0,0
318.8119,0,0
318.8393,0,0
318.8688,0,0
318.8976,0,0
318.9273,0,0
318.9619,0,0
318.9941,0,0
319.0343,0,0
319.0687,0,0
319.0984,0,0
319.1305,0,0
319.1593,0,0
319.1917,0,0
319.2188,0,0
319.2485,0,0
319.277,0,0
319.3072,0,0
319.3339,0,0
319.3639,0,0
319.3941,0,0
319.4231,0,0
319.4547,0,0
319.4844,0,0
319.5154,0,0
319.546,0,0
319.5742,0,0
319.6065,0,0
319.6373,0,0
319.6709,0,0
319.7016,0,0
319.7299,0,0
319.761,0,0
319.7936,0,0
319.8219,0,0
319.8669,0,0
319.9008,0,0
319.9305,0,0
319.9622,0,0
319.9929,0,0
320.0242,0,0
320.0523,0,0
320.0826,0,0
320.1117,0,0
320.1416,0,0
320.1743,0,0
320.2061,0,0
320.2348,0,0
320.2642,0,0
320.2924,0,0
320.3209,0,0
320.3493,0,0
320.3777,0,0
320.408,0,0
320.4361,0,0
320.4693,0,0
320.4987,0,0
320.5283,0,0
320.5576,0,0
320.5882,0,0
320.6203,0,0
320.6506,0,0
320.6815,0,0
320.7115,0,0
320.7425,0,0
320.7707,0,0
320.798,0,0
320.8279,0,0
320.8558,0,0
320.8868,0,0
320.9152,0,0
320.9478,0,0
320.9773,0,0
321.0075,0,0
321.0391,0,0
321.0672,0,0
321.0977,0,0
321.1271,0,0
321.157,0,0
321.1877,0,0
321.2184,0,0
321.2486,0,0
321.2797,0,0
321.3085,0,0
321.3394,0,0
321.3712,0,0
321.4034,0,0
321.4343,0,0
321.4671,0,0
321.494,0,0
321.5265,0,0
321.5563,0,0
321.5864,0,0
321.6214,0,0
321.6511,0,0
321.6825,0,0
321.7174,0,0
321.7489,0,0
321.7815,0,0
321.8084,0,0
321.8405,0,0
321.871,0,0
321.9035,0,0
321.9349,0,0
321.966,0,0
321.997,0,0
322.0277,0,0
322.0583,0,0
322.0884,0,0
322.1174,0,0
322.1472,0,0
322.1768,0,0
322.2084,0,0
322.2372,0,0
322.2659,0,0
322.2956,0,0
322.3263,0,0
322.3586,0,0
322.3865,0,0
322.4164,0,0
322.4436,0,0
322.4771,0,0
322.5076,0,0
322.5367,0,0
322.5703,0,0
322.6008,0,0
322.6321,0,0
322.662,0,0
322.6919,0,0
322.7234,0,0
322.7539,0,0
322.7832,0,0
322.8161,0,0
322.8478,0,0
322.8807,0,0
322.9138,0,0
322.9471,0,0
322.9762,0,0
323.0087,0,0
323.0376,0,0
323.0688,0,0
323.0981,0,0
323.1268,0,0
323.1573,0,0
323.1883,0,0
323.2177,0,0
323.2439,0,0
323.2746,0,0
323.3037,0,0
323.3351,0,0
323.3656,0,0
323.3951,0,0
323.4261,0,0
323.4616,0,0
323.486,0,0
323.5195,0,0
323.5523,0,0
323.582,0,0
323.6134,0,0
323.6432,0,0
323.6732,0,0
323.7048,0,0
323.7338,0,0
323.7648,0,0
323.795,0,0
323.8263,0,0
323.855,0,0
323.8876,0,0
323.9198,0,0
323.9477,0,0
323.9809,0,0
324.0126,0,0
324.0477,0,0
324.0786,0,0
324.1089,0,0
324.1371,0,0
324.17,0,0
324.2005,0,0
324.2316,0,0
324.2609,0,0
324.2923,0,0
324.3216,0,0
324.3546,0,0
324.3846,0,0
324.4134,0,0
324.4443,0,0
324.4838,0,0
324.5095,0,0
324.5404,0,0
324.571,0,0
324.5979,0,0
324.6264,0,0
324.6551,0,0
324.6862,0,0
324.7143,0,0
324.7447,0,0
324.7744,0,0
324.8043,0,0
324.8336,0,0
324.8638,0,0
324.8933,0,0
324.927,0,0
324.9622,0,0
324.9891,0,0
325.0224,0,0
325.0568,0,0
325.0884,0,0
325.1145,0,0
325.1465,0,0
325.1766,0,0
325.2062,0,0
325.2372,0,0
325.2682,0,0
325.2989,0,0
325.3268,0,0
325.3524,0,0
325.3829,0,0
325.4129,0,0
325.4442,0,0
325.4812,0,0
325.5096,0,0
325.5409,0,0
325.5678,0,0
325.6048,0,0
325.6329,0,0
325.6651,0,0
325.6927,0,0
325.7241,0,0
325.7552,0,0
325.7844,0,0
325.8154,0,0
325.8462,0,0
325.8782,0,0
325.908,0,0
325.937,0,0
325.9721,0,0
326.0006,0,0
326.0347,0,0
326.0648,0,0
326.0948,0,0
326.125,0,0
326.1583,0,0
326.188,0,0
326.2199,0,0
326.2505,0,0
326.2817,0,0
326.3108,0,0
326.3389,0,0
326.3688,0,0
326.398,0,0
326.4263,0,0
326.4548,0,0
326.4883,0,0
326.5174,0,0
326.5475,0,0
326.5754,0,0
326.6054,0,0
326.6355,0,0
326.6651,0,0
326.6945,0,0
326.7263,0,0
326.7561,0,0
326.7839,0,0
326.8159,0,0
326.8468,0,0
326.8782,0,0
326.9077,0,0
326.9356,0,0
326.9714,0,0
327,0,0
327.0308,0,0
327.0647,0,0
327.0927,0,0
327.1214,0,0
327.1517,0,0
327.1824,0,0
327.2146,0,0
327.2412,0,0
327.2704,0,0
327.3041,0,0
327.3319,0,0
327.3639,0,0
327.3941,0,0
327.4232,0,0
327.4513,0,0
327.4809,0,0
327.5134,0,0
327.5447,0,0
327.5784,0,0
327.6021,0,0
327.6327,0,0
327.6634,0,0
327.693,0,0
327.7224,0,0
327.7525,0,0
327.784,0,0
327.8094,0,0
327.8365,0,0
327.8676,0,0
327.8995,0,0
327.9274,0,0
327.9589,0,0
327.9903,0,0
328.0204,0,0
328.0523,0,0
328.0829,0,0
328.1142,0,0
328.1443,0,0
328.1723,0,0
328.2015,0,0
328.2307,0,0
328.2581,0,0
328.2881,0,0
328.3184,0,0
328.3481,0,0
328.3766,0,0
328.4067,0,0
328.4357,0,0
328.466,0,0
328.497,0,0
328.5277,0,0
328.558,0,0
328.5867,0,0
328.6177,0,0
328.6503,0,0
328.6796,0,0
328.7095,0,0
328.7369,0,0
328.7663,0,0
328.7971,0,0
328.8257,0,0
328.8563,0,0
328.8857,0,0
328.9149,0,0
328.9435,0,0
328.9791,0,0
329.008,0,0
329.0388,0,0
329.0709,0,0
329.1033,0,0
329.1354,0,0
329.1664,0,0
329.1956,0,0
329.2256,0,0
329.2526,0,0
329.2837,0,0
329.3119,0,0
329.3403,0,0
329.3679,0,0
329.4021,0,0
329.432,0,0
329.4611,0,0
329.4927,0,0
329.5226,0,0
329.5526,0,0
329.582,0,0
329.6113,0,0
329.6414,0,0
329.6693,0,0
329.7001,0,0
329.7299,0,0
329.7588,0,0
329.7867,0,0
329.8173,0,0
329.8445,0,0
329.8738,0,0
329.9055,0,0
329.9361,0,0
329.9653,0,0
329.9955,0,0
330.028,0,0
330.0593,0,0
330.0869,0,0
330.1194,0,0
330.1494,0,0
330.1801,0,0
330.2082,0,0
330.2401,0,0
330.2675,0,0
330.2978,0,0
330.3288,0,0
330.3556,0,0
330.3838,0,0
330.4142,0,0
330.4436,0,0
330.4768,0,0
330.5083,0,0
330.537,0,0
330.5666,0,0
330.5997,0,0
330.6266,0,0
330.6563,0,0
330.6858,0,0
330.7165,0,0
330.7499,0,0
330.7786,0,0
330.8068,0,0
330.8371,0,0
330.8661,0,0
330.8964,0,0
330.9439,0,0
330.9655,0,0
330.9917,0,0
331.0166,0,0
331.0479,0,0
331.0789,0,0
331.1084,0,0
331.1387,0,0
331.1683,0,0
331.2003,0,0
331.231,0,0
331.2608,0,0
331.2931,0,0
331.3246,0,0
331.3734,0,0
331.4049,0,0
331.4373,0,0
331.4686,0,0
331.5004,0,0
331.5308,0,0
331.5607,0,0
331.5918,0,0
331.6189,0,0
331.6454,0,0
331.6755,0,0
331.7043,0,0
331.7339,0,0
331.7642,0,0
331.795,0,0
331.8257,0,0
331.8537,0,0
331.8821,0,0
331.9109,0,0
331.9408,0,0
331.9704,0,0
332.0024,0,0
332.0321,0,0
332.0616,0,0
332.0916,0,0
332.1212,0,0
332.1502,0,0
332.1817,0,0
332.211,0,0
332.2389,0,0
332.2681,0,0
332.3021,0,0
332.332,0,0
332.3597,0,0
332.3882,0,0
332.4207,0,0
332.4506,0,0
332.4805,0,0
332.5099,0,0
332.5407,0,0
332.5724,0,0
332.6023,0,0
332.6308,0,0
332.6614,0,0
332.6899,0,0
332.7205,0,0
332.7507,0,0
332.778,0,0
332.8102,0,0
332.8386,0,0
332.8734,0,0
332.9017,0,0
332.9341,0,0
332.9648,0,0
332.999,0,0
333.027,0,0
333.0591,0,0
333.0862,0,0
333.1189,0,0
333.1482,0,0
333.1776,0,0
333.2091,0,0
333.2386,0,0
333.2659,0,0
333.295,0,0
333.3248,0,0
333.3541,0,0
333.3859,0,0
333.4164,0,0
333.4463,0,0
333.4752,0,0
333.5139,0,0
333.5423,0,0
333.5707,0,0
333.5989,0,0
333.635,0,0
333.6609,0,0
333.6935,0,0
333.723,0,0
333.7537,0,0
333.786,0,0
333.8132,0,0
333.8463,0,0
333.8756,0,0
333.9048,0,0
333.9323,0,0
333.9649,0,0
333.9997,0,0
334.0296,0,0
334.0596,0,0
334.0874,0,0
334.1185,0,0
334.1469,0,0
334.1794,0,0
334.2122,0,0
334.2386,0,0
334.2701,0,0
334.3008,0,0
334.341,0,0
334.36,0,0
334.3913,0,0
334.4218,0,0
334.452,0,0
334.483,0,0
334.5137,0,0
334.5452,0,0
334.5751,0,0
334.605,0,0
334.6361,0,0
334.6643,0,0
334.694,0,0
334.7236,0,0
334.7519,0,0
334.7806,0,0
334.813,0,0
334.8388,0,0
334.8693,0,0
334.8983,0,0
334.9285,0,0
334.9574,0,0
334.9916,0,0
335.0208,0,0
335.05,0,0
335.0791,0,0
335.108,0,0
335.1378,0,0
335.1676,0,0
335.2012,0,0
335.2299,0,0
335.2622,0,0
335.2907,0,0
335.321,0,0
335.3528,0,0
335.3823,0,0
335.4153,0,0
335.4466,0,0
335.4744,0,0
335.5069,0,0
335.5392,0,0
335.5705,0,0
335.6,0,0
335.63,0,0
335.6593,0,0
335.6895,0,0
335.7207,0,0
335.7492,0,0
335.7773,0,0
335.8076,0,0
335.8358,0,0
335.8678,0,0
335.898,0,0
335.9269,0,0
335.9589,0,0
335.9855,0,0
336.02,0,0
336.0516,0,0
336.0801,0,0
336.1147,0,0
336.1411,0,0
336.1737,0,0
336.2059,0,0
336.2352,0,0
336.2681,0,0
336.2957,0,0
336.3257,0,0
336.3583,0,0
336.3866,0,0
336.4206,0,0
336.4504,0,0
336.4857,0,0
336.5138,0,0
336.5472,0,0
336.5782,0,0
336.6058,0,0
336.6357,0,0
336.6659,0,0
336.6956,0,0
336.7247,0,0
336.7559,0,0
336.7849,0,0
336.8148,0,0
336.8424,0,0
336.8733,0,0
336.9008,0,0
336.9313,0,0
336.9597,0,0
336.9893,0,0
337.0174,0,0
337.0497,0,0
337.0788,0,0
337.11,0,0
337.142,0,0
337.1714,0,0
337.2022,0,0
337.233,0,0
337.2619,0,0
337.2904,0,0
337.3199,0,0
337.3524,0,0
337.3802,0,0
337.41,0,0
337.4421,0,0
337.4708,0,0
337.5031,0,0
337.5322,0,0
337.5628,0,0
337.5925,0,0
337.6224,0,0
337.6531,0,0
337.6845,0,0
337.7112,0,0
337.7401,0,0
337.7711,0,0
337.8003,0,0
337.8274,0,0
337.8575,0,0
337.8862,0,0
337.9146,0,0
337.946,0,0
337.9744,0,0
338.0091,0,0
338.0382,0,0
338.067,0,0
338.099,0,0
338.1312,0,0
338.1619,0,0
338.1931,0,0
338.2232,0,0
338.2547,0,0
338.2814,0,0
338.3112,0,0
338.341,0,0
338.3715,0,0
338.3993,0,0
338.4274,0,0
338.4595,0,0
338.4857,0,0
338.5171,0,0
338.549,0,0
338.5779,0,0
338.6088,0,0
338.6359,0,0
338.6667,0,0
338.6969,0,0
338.7267,0,0
338.7556,0,0
338.7847,0,0
338.8122,0,0
338.841,0,0
338.8701,0,0
338.8973,0,0
338.9262,0,0
338.9583,0,0
338.9846,0,0
339.0161,0,0
339.0472,0,0
339.0769,0,0
339.1079,0,0
339.1355,0,0
339.1698,0,0
339.2002,0,0
339.2314,0,0
339.2611,0,0
339.289,0,0
339.3182,0,0
339.3471,0,0
339.3766,0,0
339.4073,0,0
339.4367,0,0
339.4659,0,0
339.4965,0,0
339.5272,0,0
339.5569,0,0
339.5873,0,0
339.6154,0,0
339.6443,0,0
339.6759,0,0
339.7038,0,0
339.7337,0,0
339.7626,0,0
339.7937,0,0
339.8219,0,0
339.8517,0,0
339.8779,0,0
339.9054,0,0
339.9354,0,0
339.9645,0,0
339.9965,0,0
340.0276,0,0
340.0583,0,0
340.088,0,0
340.1161,0,0
340.1493,0,0
340.179,0,0
340.2086,0,0
340.2381,0,0
340.2688,0,0
340.297,0,0
340.3247,0,0
340.3547,0,0
340.3849,0,0
340.4127,0,0
340.4421,0,0
340.4707,0,0
340.5008,0,0
340.5311,0,0
340.5617,0,0
340.5919,0,0
340.6184,0,0
340.6497,0,0
340.6778,0,0
340.7064,0,0
340.7368,0,0
340.7639,0,0
340.7955,0,0
340.8239,0,0
340.8509,0,0
340.8837,0,0
340.9127,0,0
340.9397,0,0
340.9702,0,0
340.9977,0,0
341.0402,0,0
341.0621,0,0
341.0911,0,0
341.119,0,0
341.1503,0,0
341.1814,0,0
341.211,0,0
341.2422,0,0
341.2721,0,0
341.3001,0,0
341.3311,0,0
341.3618,0,0
341.3916,0,0
341.4228,0,0
341.4538,0,0
341.4821,0,0
341.5132,0,0
341.5386,0,0
341.5701,0,0
341.599,0,0
341.6288,0,0
341.6574,0,0
341.6866,0,0
341.7159,0,0
341.746,0,0
341.7747,0,0
341.8035,0,0
341.8355,0,0
341.8643,0,0
341.8956,0,0
341.9253,0,0
341.9549,0,0
341.9828,0,0
342.019,0,0
342.0445,0,0
342.0745,0,0
342.1053,0,0
342.1344,0,0
342.1656,0,0
342.1956,0,0
342.2238,0,0
342.2542,0,0
342.2843,0,0
342.3123,0,0
342.3412,0,0
342.3741,0,0
342.4032,0,0
342.433,0,0
342.4634,0,0
342.4924,0,0
342.524,0,0
342.555,0,0
342.5839,0,0
342.6141,0,0
342.6413,0,0
342.6721,0,0
342.7013,0,0
342.7287,0,0
342.7575,0,0
342.7872,0,0
342.8168,0,0
342.844,0,0
342.8763,0,0
342.9041,0,0
342.9359,0,0
342.9641,0,0
342.9936,0,0
343.025,0,0
343.0558,0,0
343.086,0,0
343.1158,0,0
343.1445,0,0
343.1754,0,0
343.2059,0,0
343.2349,0,0
343.2659,0,0
343.2957,0,0
343.3233,0,0
343.351,0,0
343.3834,0,0
343.4107,0,0
343.4421,0,0
343.4714,0,0
343.5013,0,0
343.5325,0,0
343.5624,0,0
343.5923,0,0
343.6202,0,0
343.6511,0,0
343.6792,0,0
343.7071,0,0
